CLOTHING_SHOES_AND_JEWELRY CATEGORIES
============================================================
Total unique categories: 3758

   Count  Category
       1  Men’s Vacation Essentials
       1  Loungewear for the Family: Women
       1  Grey casual sweaters
       1  Bright Handbags
       1  Quilted Handbags
       1  Women's Trend Edit: Tropical Prints
       1  Timberland Pro
       1  Womens Tops Under $30
       1  Prime Wardrobe: Comfy Fleece for Her
       1  Premium Brands: sweaters
       1  Adventure Sandals
       1  Army green sweatshirts
       1  Adult Unisex Hoodies
       1  Shoulder-Baring Dresses
       1  Holiday High Note- Sweaters
       1  Workout Wonders
       1  Eye-Catching Studs
       1  Women's Shop by Occasion: Wedding
       1  Warm-Weather Shoes: Espadrilles
       1  Summer's Best Accessories
       1  20% Off $50 | Kids’ Shoes for Back-to-School
       1  Top Gifts for Her: All That Glitters
       1  Memorial Day Savings: Take 25% Off Select Jewelry
       1  Statement Making Tops
       1  Cool Summer
       1  PC Gaming Shirts
       1  Top Brands Under $99
       1  Outdoor Adventures: Men's Activewear
       1  True Religion OIH
       1  Weekend Style
       1  Expert picks: Women's Winter Shoe Refresh
       1  Men's Style: Classic
       1  20% or More Off Men's Coats & Jackets
       1  Sweater dresses
       1  Men's Activewear: Jackets & Sweatshirts
       1  Boys' Coats Under $30
       1  Men's Casual-Cool Style: Fashion Hoodies
       1  Summer Bralettes
       1  Fall Style Update for Her: Jackets
       1  Women's Running Shoes
       1  The Warmer-Weather Edit for Her: Handbags
       1  Gear Up for Spring with East Dane
       1  Hot Now: Tropical Prints and Summery Accessories
       1  Pride Month Style: Shoes
       1  Lug Sole Boots
       1  The Warmer-Weather Edit for Him
       1  Short-sleeve dresses and jumpsuits
       1  Craft Works
       1  Men's Spring Pants & Blazers
       1  Eclectic dress shirts
       1  Halloween Clearance Items
       1  Boys' Summer Updates
       1  Prime Wardrobe: Stylish Sunglasses
       1  Adults Apparel
       1  Night-Out Styles for Her: Handbags
       1  Editors' Picks: Travel Accessories
       1  All Gender Kids Apparel
       1  Save up to XX% on Reebok and Puma
       1  Retro Outerwear
       1  Sleek motorcycle jackets
       1  Kids Jeans under $20
       1  Designer Best Handbags
       1  Editors’ Picks: Men’s Active Jackets and Windbreakers
       1  Summer Staples for the Family: Men
       1  Handbags Edit
       1  Prime Member Exclusive: 15% Off Men's Outdoor & Athletic
       1  Women’s Cross-Training & Gym Shoes
       1  Casual Styles: Hoodies
       1  Women's Swim Styles: One Pieces
       1  Update Your Athleisure: Fleece Layers
       1  Baby Boys' Outerwear
       1  Thanksgiving
       1  The Women's Spring Trend Edit: Effortless Utility
       1  Spring Essentials - Floral Dresses
       1  Up to 30% off Tommy Hilfiger Shoes
       1  Shop by Style: Cool
       1  The Women's Fall Trend Edit: Retro-Inspired Looks
       1  Emporio Armani
       1  Fashion Gift Guide: For Your Fittest Friend
       1  Trending: Dresses
       1  Luxe Bags
       1  Top Gifts for Him: Cufflinks & More
       1  Women's Denim for Every Budget
       1  Movado
       1  Timeless white blouses
       1  Family Athleisure
       1  The Plus Shop: Mix-and-Match Florals
       1  Colored Aviator Sunglasses
       1  Lindsay's Favorites
       1  Halloween & Dia de los Muertos Costumes, Treats, and Décor!
       1  Kids Athletic 2.0
       1  Warm weather striped dresses
       1  Weekend Essentials: Sneakers + Slip-Ons
       1  Women's Boots
       1  Eclectic long-sleeve button-downs
       1  Baby Boys' Dress Clothes
       1  Top Gifts for Her: Holiday-Ready Beanies
       1  Shop By Occasion: Night Out Looks for Him
       1  Editors’ Picks: Men’s Denim Jackets
       1  Fashion for Baby
       1  Women's Winter Dresses
       1  Cartier Watches
       1  Influencer Newsletter - Tunic
       1  Sleepwear
       1  Blush Colors
       1  Formal Suits
       1  Women's Jumpsuits
       1  PUMA Lifestyle
       1  Stylish gifts for Dad
       1  Men's Style: Casual
       1  Men's Spring Styles: Swimwear
       1  Tactical boots
       1  Expert Faves: Women's Outerwear
       1  Women's Cozy Sweaters
       1  Navy jumpsuits
       1  Platform Shoes
       1  Streetwear Style: Trackpants
       1  Everyday Essential: Denim Jackets
       1  New Arrivals: Women’s Athletic Shoes
       1  Cowl neck sweatshirts
       1  Graphic holiday sweatshirts
       1  Women's Fashion Gifts: Handbags
       1  The Women's Fall Outerwear Edit: Blanket Coats
       1  Closet Favorites: Handbags
       1  Women's Bright Styles
       1  Classics with a Twist
       1  Shop by Style for Her: Cool
       1  Bodycon dresses
       1  Strappy sandals
       1  Men's   Winter Accessories
       1  Men's Shop by Style:  Casual
       1  Editors' Picks: Eclectic Bracelets
       1  Snow & Skate Shop
       1  Athleisure: Shorts
       1  Slouchy Booties
       1  Neutral dresses
       1  Arshiner Girl's Dress
       1  Rockport Men's Shoes
       1  Women's The Denim Edit
       1  Night-Out Styles for Her: Shoes
       1  Workwear Trousers
       1  Athletic Sneakers for Girls
       1  Slick, Sleek Sunnies
       1  Silky Tops
       1  Go-to summer styles: Denim
       1  Reimagined Classics
       1  Rolex Watches
       1  Men’s 9-to-5 Essentials: Dark Denim
       1  Zappos Prime Big Deal Days
       1  Up to 20% off Hugo Boss_1
       1  Men's Jackets & Coats
       1  Top Gifts for the Family: The Luggage Upgrade
       1  The Colder-Weather Edit for Him
       1  OBT Plus-size Node
       1  Our Best Satchels
       1  Editors’ Picks: Color-Block Active Leggings
       1  Father's Day Picks: Shorts
       1  Deal of the Day | 60% or More Off Men’s Clothing
       1  The Cold Weather Edit
       1  Fast-Track Your Fall Wardrobe: Lace Dresses
       1  Mother's Day Gifts- Jewelry & Watches
       1  Patterned Shirts: Plaid
       1  Prime Wardrobe: Men's Leather Boots
       1  Women's Boots Under $100
       1  Trend to Try: Super Stripes
       1  Women's Style Staples: Hoodies
       1  Gifts for Her
       1  Outdoor Styles for Her
       1  Prom- Jewelry
       1  Light wash denim-style shirts
       1  Men's Summer-Ready Style: Shoes
       1  Premium Brands: dresses
       1  Must-Have Coats: Bold Colors
       1  Men's Casual-Cool Style: Joggers
       1  Editors' Picks: Stiletto Drops
       1  Dinner Party Dressing: Dresses
       1  Take 20% Off Boots
       1  Fall Must-Have Backpacks
       1  Lug Sole Boots for Her
       1  Classic Men's Watches
       1  Child Store: NA <$100
       1  Neutral toned cardigan sweaters
       1  Our Favorite Mini Watches
       1  Larwa Men's Wear
       1  Statement Skirts
       1  Prime Wardrobe: Mens' Sunglasses
       1  Coastal Cowgirl Aesthetic
       1  Levi's | Summer Savings
       1  Denim on Denim
       1  Deal of the Day: Up to 50% Off Montrail Shoes
       1  Shoes for Days: Boots
       1  Men's Sandals Under $30
       1  Wide Leg Denim
       1  The 2015 Coat Guide - Cocoon
       1  Child Store: MSD <$75
       1  Trend Spotlight: Prints that Roar
       1  Banded Together: Must-Have Extras
       1  Stylish rain boots for women
       1  Boys' Jeans under $20
       1  Editors’ Picks: Men’s Everyday Boots
       1  The Bold Shoulder
       1  Shop by Occasion: Office Hours
       1  The Women's Sweater Edit: Chunky
       1  Breitling Watches
       1  Shop  by style: Classic
       1  Kenneth Cole
       1  womens sweaters
       1  Men's Tees Under $25
       1  Men's Essentials from Nike
       1  Men's Button Downs
       1  Edgy night-out pants
       1  Women’s Summer Shopping List: The Perfect Shirt
       1  Shop by Occasion: Wedding Guest Looks for Him
       1  Men's Stock-Up: Tees
       1  Women's Trend Edit
       1  Light Layers
       1  Modern tunic tops
       1  Valentine's Day Gifts: Handbags & Wallets
       1  Juniors' Show-Stopping Dresses
       1  GIIAI Aborist Node_TP0O9
       1  Men's Tees
       1  Premium Brands: jewelry
       1  Road Trip-Ready: Men
       1  Prime Wardrobe: Gifts Under $15
       1  Deal of the Day | Up to 60% off Sleepwear for Women, Men and Kids
       1  Editors’ Picks: Midi Dresses
       1  OshKosh Kids' Coats & Jackets
       1  Black strappy sandals
       1  Go-to fall styles: Boots
       1  Holiday Dress Guide: Under $100
       1  Dockers For Men: Up to 45% Off
       1  Shopbop T5 2022 New Markdowns
       1  Trending: Barbie Core dress up styles
       1  Puff Sleeve Blouses
       1  Women's Summer Whites
       1  Invicta
       1  Men's Style: Cool
       1  Kisah Men's Wear
       1  Armitron: Leather Strap
       1  Versace
       1  Men's Summer Shoe Edit: Slides
       1  Outfit-Making Beanies for Her
       1  Dazzling Gemstones
       1  Shop Your Style: Minimal
       1  Hiker-Inspired Backpacks
       1  Boys: Fall Trends
